,abstract,labels
509,shape shape_models image_data fully_automated_substitute structure__shows brain_images average_error structure_shape model procrustes_analysis quantitative_analysis training_shapes time_consuming_manual shape_registration main_cluster eigen_shape_model contour_points shape_contour obtain_cluster_prototypes main_difference original_shape_space previously_reported_methods fully_automated_shape learning_method shapes_considered registered_sets direct_application manual_registration second_difference brain_substructures shape_variation, 'Social good'
510,action_recognition history_images higher_level_stages error_measure segmentation_information synthetic_data_sets roller_blading recognizing_various_dynamic human_outdoor_activities trajectory_estimator moving_object trajectory_recognition tgr high_level action_recognition processes single__uncalibrated video_camera observes_multiple_moving objects gaussian_classifier evaluate_stability novel_extended_kalman filter_formulation during reliable_segment adaptive_classification integrates_low_level image_processing mid_level recursive efficient_method recursive_estimation_process scale_factor motion_trajectories, 'Social good'
511,classified_based long_term_scene changes adaptive_mixture_model image_sequences_involves background_subtraction procedure_used gaussian_distribution common_method time_outdoor_tracker problem_differ moving_regions gaussian__distributions moving_objects lighting_changes repetitive_motions current_image background_model reliably_deals background_model_used background_process months__hours numerous_approaches, 'Social good'
512,virtual_snakes inconsistent_virtual_snakes introduce_virtual_snakes foreground_snake clustered_based snakes_intersect occlusion_relationship strong_occlusion original_two generating_occlusion_hypotheses initially__snakes foreground_virtual_snakes background_virtual_snakes form_object_hypotheses motion_segmentation correctly_track_objects colliding_objects combined_energies, 'Social good'
513,image_measurements landmarks euclidean_structure multiple_views known_positions internal_parameters uncalibrated_cameras camera_internals location_variant, 'Social good'
514,complex_images improved_classification_rate standard_deviation method_shows fuzzy_k_nn algorithms various_conditions discriminant_function main_idea class_membership_values neighbors_according fuzzy_k_nearest neighbor_k nn_algorithm variance_fuzzy k_nn giving_weights, 'Social good'
515,appearance_based_recognition scheme handle_range shape__data recognizes_objects arbitrary_rotational_pose transformation free_form_objects characteristic_vectors eigen_images multidimensional_space_spanned manufactured_parts experiments gross_shape object_recognition training_views object_database highlight_challenges, 'Social good'
516,uniform_noise data_point strong_discontinuities results fitting_models parametric possible_source classic_algorithms problems_associated segment_opposed general_curves fitting_problems general_curves classical_approach noisy_data, 'Neuroscience'
517,image_segmentation normalized_cut fail synthetic_examples method_makes stochastic_clustering_algorithm stochastic_nature uses_pairwise_similarity accidental_edges elements__based graph_theoretical_algorithm, 'Social good'
518,optimization_process textured_images_based k_means_clustering local_distributions distributional__histogram data__adopting prototypical_application unsupervised_segmentation posteriori_estimation bayesian_framework perform_annealed_maximum efficient_multiscale_formulation compute_optimal_clustering solutions gabor_coefficients novel_statistical_mixture model probabilistic_grouping, 'Neuroscience'
519,Rotation Rotation_invariant neural_network-based_face detection neural_network_based face_detection system_similar_systems employs_multiple_networks detecting_upright frontal_faces perform_sensitivity_analysis detects_faces detecting_faces_rotated detector_networks image_plane training_methods router_network input_window image_plane large_test_set, 'Social good'
520,feature_tracking efficient_outlier_rejection rule__called benefits_introduced synthetic_images_confirm feature_tracking_scenario experiments algorithm_makes_good complete_code theoretical_assumptions robust_tracker well_known_shi tomasi_kanade_tracker automatic_scheme quantitative_example, 'Social good'
